Year,State,Break_Out,smoke_pct,dont_smoke_pct
2011,AK,18-24,21.8,78.19999999999999
2011,AK,25-34,30.200000000000003,69.8
2011,AK,35-44,21.6,78.4
2011,AK,45-54,26.5,73.5
2011,AK,55-64,18.9,81.19999999999999
2011,AK,65+,12.399999999999999,87.5
2011,AL,18-24,30.299999999999997,69.7
2011,AL,25-34,30.7,69.2
2011,AL,35-44,25.6,74.5
2011,AL,45-54,29.200000000000003,70.7
2011,AL,55-64,22.3,77.9
2011,AL,65+,10.2,89.8
2011,AR,18-24,27.099999999999994,72.89999999999999
2011,AR,25-34,38.900000000000006,61.099999999999994
2011,AR,35-44,26.8,73.3
2011,AR,45-54,35.5,64.5
2011,AR,55-64,23.0,77.0
2011,AR,65+,11.600000000000001,88.4
2011,AZ,18-24,19.2,80.8
2011,AZ,25-34,27.200000000000003,72.8
2011,AZ,35-44,19.0,81.0
2011,AZ,45-54,21.3,78.69999999999999
2011,AZ,55-64,19.8,80.2
2011,AZ,65+,9.0,91.1
2011,CA,18-24,13.399999999999999,86.6
2011,CA,25-34,17.6,82.3
2011,CA,35-44,15.2,84.8
2011,CA,45-54,15.100000000000001,85.0
2011,CA,55-64,12.100000000000001,88.0
2011,CA,65+,6.9,93.2
2011,CO,18-24,21.6,78.39999999999999
2011,CO,25-34,26.0,74.1
2011,CO,35-44,17.7,82.30000000000001
2011,CO,45-54,18.200000000000003,81.8
2011,CO,55-64,16.200000000000003,83.9
2011,CO,65+,8.9,91.19999999999999
2011,CT,18-24,19.4,80.6
2011,CT,25-34,26.4,73.6
2011,CT,35-44,17.2,82.7
2011,CT,45-54,18.6,81.4
2011,CT,55-64,14.5,85.4
2011,CT,65+,8.5,91.5
2011,DC,18-24,,
2011,DC,25-34,26.3,73.7
2011,DC,35-44,18.700000000000003,81.2
2011,DC,45-54,28.9,71.2
2011,DC,55-64,20.0,80.0
2011,DC,65+,11.0,89.0
2011,DE,18-24,,
2011,DE,25-34,35.0,64.9
2011,DE,35-44,26.099999999999998,73.9
2011,DE,45-54,22.5,77.4
2011,DE,55-64,19.5,80.5
2011,DE,65+,8.9,91.1
2011,FL,18-24,20.1,80.0
2011,FL,25-34,25.1,74.8
2011,FL,35-44,20.700000000000003,79.4
2011,FL,45-54,26.8,73.2
2011,FL,55-64,18.9,81.0
2011,FL,65+,7.8999999999999995,92.1
2011,GA,18-24,25.0,75.1
2011,GA,25-34,24.4,75.6
2011,GA,35-44,22.7,77.3
2011,GA,45-54,23.8,76.3
2011,GA,55-64,18.7,81.2
2011,GA,65+,10.8,89.2
2011,GU,18-24,34.0,66.1
2011,GU,25-34,36.7,63.4
2011,GU,35-44,34.8,65.2
2011,GU,45-54,30.4,69.60000000000001
2011,GU,55-64,22.100000000000005,77.9
2011,GU,65+,15.0,85.0
2011,HI,18-24,23.200000000000003,76.8
2011,HI,25-34,24.0,76.0
2011,HI,35-44,16.799999999999997,83.19999999999999
2011,HI,45-54,18.0,82.0
2011,HI,55-64,14.8,85.19999999999999
2011,HI,65+,6.6,93.5
2011,IA,18-24,27.1,72.9
2011,IA,25-34,27.2,72.9
2011,IA,35-44,24.6,75.5
2011,IA,45-54,22.5,77.5
2011,IA,55-64,17.7,82.3
2011,IA,65+,7.0,93.0
2011,ID,18-24,18.2,81.8
2011,ID,25-34,24.400000000000002,75.6
2011,ID,35-44,17.2,82.9
2011,ID,45-54,20.0,80.0
2011,ID,55-64,14.2,85.9
2011,ID,65+,8.4,91.5
2011,IL,18-24,,
2011,IL,25-34,25.9,74.0
2011,IL,35-44,22.3,77.80000000000001
2011,IL,45-54,23.8,76.2
2011,IL,55-64,20.7,79.30000000000001
2011,IL,65+,7.6,92.4
2011,IN,18-24,29.0,71.0
2011,IN,25-34,32.5,67.5
2011,IN,35-44,29.2,70.80000000000001
2011,IN,45-54,29.599999999999998,70.4
2011,IN,55-64,22.299999999999997,77.7
2011,IN,65+,11.5,88.5
2011,KS,18-24,24.4,75.60000000000001
2011,KS,25-34,30.4,69.6
2011,KS,35-44,23.7,76.3
2011,KS,45-54,25.5,74.6
2011,KS,55-64,18.7,81.3
2011,KS,65+,9.5,90.5
2011,KY,18-24,31.1,68.9
2011,KY,25-34,40.3,59.8
2011,KY,35-44,34.5,65.6
2011,KY,45-54,33.6,66.5
2011,KY,55-64,24.799999999999997,75.3
2011,KY,65+,10.3,89.7
2011,LA,18-24,22.9,77.2
2011,LA,25-34,36.3,63.699999999999996
2011,LA,35-44,29.400000000000002,70.5
2011,LA,45-54,29.299999999999997,70.7
2011,LA,55-64,22.200000000000003,77.8
2011,LA,65+,12.1,87.9
2011,MA,18-24,22.6,77.4
2011,MA,25-34,26.200000000000003,73.8
2011,MA,35-44,20.299999999999997,79.69999999999999
2011,MA,45-54,17.7,82.3
2011,MA,55-64,15.2,84.80000000000001
2011,MA,65+,9.0,91.0
2011,MD,18-24,23.1,76.9
2011,MD,25-34,23.9,76.1
2011,MD,35-44,19.7,80.3
2011,MD,45-54,22.5,77.5
2011,MD,55-64,16.2,83.9
2011,MD,65+,9.2,90.9
2011,ME,18-24,29.2,70.9
2011,ME,25-34,37.2,62.8
2011,ME,35-44,28.9,71.0
2011,ME,45-54,24.4,75.6
2011,ME,55-64,17.0,83.0
2011,ME,65+,7.800000000000001,92.1
2011,MI,18-24,24.299999999999997,75.8
2011,MI,25-34,33.1,67.0
2011,MI,35-44,26.099999999999998,73.9
2011,MI,45-54,28.0,72.0
2011,MI,55-64,19.4,80.69999999999999
2011,MI,65+,9.9,90.1
2011,MN,18-24,24.7,75.3
2011,MN,25-34,27.700000000000003,72.4
2011,MN,35-44,17.4,82.6
2011,MN,45-54,20.6,79.3
2011,MN,55-64,16.3,83.7
2011,MN,65+,8.7,91.4
2011,MO,18-24,25.9,74.1
2011,MO,25-34,34.6,65.4
2011,MO,35-44,29.0,71.0
2011,MO,45-54,28.799999999999997,71.2
2011,MO,55-64,22.5,77.5
2011,MO,65+,10.1,89.9
2011,MS,18-24,29.1,71.0
2011,MS,25-34,34.900000000000006,65.1
2011,MS,35-44,28.4,71.6
2011,MS,45-54,30.0,70.1
2011,MS,55-64,23.700000000000003,76.30000000000001
2011,MS,65+,10.0,90.0
2011,MT,18-24,24.4,75.7
2011,MT,25-34,27.5,72.5
2011,MT,35-44,23.4,76.6
2011,MT,45-54,27.6,72.4
2011,MT,55-64,20.7,79.3
2011,MT,65+,11.0,89.1
2011,NC,18-24,24.0,76.0
2011,NC,25-34,27.3,72.7
2011,NC,35-44,23.9,76.1
2011,NC,45-54,25.9,74.1
2011,NC,55-64,20.5,79.6
2011,NC,65+,9.2,90.80000000000001
2011,ND,18-24,29.200000000000003,70.9
2011,ND,25-34,31.3,68.7
2011,ND,35-44,21.400000000000002,78.6
2011,ND,45-54,24.200000000000003,75.80000000000001
2011,ND,55-64,17.9,82.1
2011,ND,65+,8.7,91.30000000000001
2011,NE,18-24,22.6,77.5
2011,NE,25-34,28.6,71.5
2011,NE,35-44,22.1,78.0
2011,NE,45-54,21.400000000000002,78.7
2011,NE,55-64,17.8,82.19999999999999
2011,NE,65+,8.5,91.4
2011,NH,18-24,21.3,78.7
2011,NH,25-34,30.200000000000003,69.8
2011,NH,35-44,24.9,75.2
2011,NH,45-54,21.5,78.5
2011,NH,55-64,13.2,86.8
2011,NH,65+,7.2,92.9
2011,NJ,18-24,20.0,80.0
2011,NJ,25-34,22.5,77.6
2011,NJ,35-44,15.8,84.2
2011,NJ,45-54,19.0,81.0
2011,NJ,55-64,15.899999999999999,84.1
2011,NJ,65+,8.9,91.1
2011,NM,18-24,21.5,78.6
2011,NM,25-34,30.3,69.7
2011,NM,35-44,24.299999999999997,75.7
2011,NM,45-54,22.9,77.1
2011,NM,55-64,19.8,80.2
2011,NM,65+,9.8,90.2
2011,NV,18-24,17.400000000000006,82.6
2011,NV,25-34,29.0,71.0
2011,NV,35-44,24.6,75.5
2011,NV,45-54,25.9,74.0
2011,NV,55-64,23.599999999999998,76.5
2011,NV,65+,13.600000000000001,86.5
2011,NY,18-24,21.7,78.39999999999999
2011,NY,25-34,21.9,78.0
2011,NY,35-44,19.6,80.4
2011,NY,45-54,21.9,78.1
2011,NY,55-64,16.0,83.9
2011,NY,65+,8.3,91.7
2011,OH,18-24,30.5,69.5
2011,OH,25-34,36.2,63.800000000000004
2011,OH,35-44,24.599999999999998,75.4
2011,OH,45-54,29.5,70.6
2011,OH,55-64,22.7,77.4
2011,OH,65+,9.7,90.3
2011,OK,18-24,26.099999999999998,73.9
2011,OK,25-34,33.9,66.1
2011,OK,35-44,28.8,71.2
2011,OK,45-54,33.1,66.9
2011,OK,55-64,23.299999999999997,76.69999999999999
2011,OK,65+,11.7,88.3
2011,OR,18-24,22.6,77.39999999999999
2011,OR,25-34,29.5,70.5
2011,OR,35-44,20.4,79.6
2011,OR,45-54,21.4,78.7
2011,OR,55-64,17.0,83.0
2011,OR,65+,9.6,90.4
2011,PA,18-24,27.8,72.2
2011,PA,25-34,29.799999999999997,70.2
2011,PA,35-44,25.5,74.4
2011,PA,45-54,27.8,72.2
2011,PA,55-64,18.5,81.6
2011,PA,65+,9.0,90.9
2011,PR,18-24,14.1,85.9
2011,PR,25-34,23.4,76.6
2011,PR,35-44,13.6,86.5
2011,PR,45-54,19.5,80.4
2011,PR,55-64,11.7,88.3
2011,PR,65+,4.5,95.6
2011,RI,18-24,18.1,81.89999999999999
2011,RI,25-34,29.799999999999997,70.19999999999999
2011,RI,35-44,22.8,77.2
2011,RI,45-54,24.5,75.4
2011,RI,55-64,16.1,84.0
2011,RI,65+,9.4,90.6
2011,SC,18-24,27.1,72.89999999999999
2011,SC,25-34,33.099999999999994,67.0
2011,SC,35-44,25.400000000000002,74.60000000000001
2011,SC,45-54,25.799999999999997,74.30000000000001
2011,SC,55-64,20.4,79.6
2011,SC,65+,9.0,91.0
2011,SD,18-24,34.4,65.6
2011,SD,25-34,33.1,67.0
2011,SD,35-44,23.5,76.6
2011,SD,45-54,23.0,77.0
2011,SD,55-64,18.7,81.4
2011,SD,65+,9.5,90.5
2011,TN,18-24,,
2011,TN,25-34,23.6,76.4
2011,TN,35-44,30.1,69.9
2011,TN,45-54,26.6,73.5
2011,TN,55-64,21.299999999999997,78.7
2011,TN,65+,10.9,89.1
2011,TX,18-24,20.7,79.30000000000001
2011,TX,25-34,25.7,74.3
2011,TX,35-44,18.0,82.0
2011,TX,45-54,21.6,78.4
2011,TX,55-64,18.0,82.0
2011,TX,65+,8.8,91.2
2011,UT,18-24,11.2,88.9
2011,UT,25-34,16.8,83.2
2011,UT,35-44,11.600000000000001,88.39999999999999
2011,UT,45-54,12.5,87.5
2011,UT,55-64,10.899999999999999,89.1
2011,UT,65+,4.7,95.3
2011,VA,18-24,26.0,74.0
2011,VA,25-34,28.5,71.5
2011,VA,35-44,20.799999999999997,79.2
2011,VA,45-54,20.6,79.5
2011,VA,55-64,21.6,78.5
2011,VA,65+,8.899999999999999,91.1
2011,VT,18-24,24.0,76.0
2011,VT,25-34,33.1,67.0
2011,VT,35-44,21.1,78.9
2011,VT,45-54,19.2,80.8
2011,VT,55-64,16.4,83.6
2011,VT,65+,6.199999999999999,93.9
2011,WA,18-24,15.9,84.2
2011,WA,25-34,27.4,72.60000000000001
2011,WA,35-44,17.7,82.3
2011,WA,45-54,19.7,80.3
2011,WA,55-64,15.0,85.1
2011,WA,65+,7.6000000000000005,92.5
2011,WI,18-24,23.0,77.0
2011,WI,25-34,30.7,69.4
2011,WI,35-44,22.3,77.8
2011,WI,45-54,22.7,77.4
2011,WI,55-64,18.3,81.7
2011,WI,65+,9.7,90.3
2011,WV,18-24,38.6,61.5
2011,WV,25-34,41.4,58.599999999999994
2011,WV,35-44,34.9,65.2
2011,WV,45-54,33.6,66.4
2011,WV,55-64,21.0,79.1
2011,WV,65+,10.799999999999999,89.1
2011,WY,18-24,25.3,74.69999999999999
2011,WY,25-34,29.200000000000003,70.8
2011,WY,35-44,24.8,75.3
2011,WY,45-54,25.299999999999997,74.8
2011,WY,55-64,21.5,78.5
2011,WY,65+,11.899999999999999,88.19999999999999
2012,AK,18-24,24.0,76.0
2012,AK,25-34,21.200000000000003,78.8
2012,AK,35-44,21.2,78.8
2012,AK,45-54,23.4,76.6
2012,AK,55-64,19.3,80.69999999999999
2012,AK,65+,11.600000000000001,88.4
2012,AL,18-24,27.6,72.5
2012,AL,25-34,28.2,71.8
2012,AL,35-44,29.5,70.5
2012,AL,45-54,27.900000000000002,72.1
2012,AL,55-64,22.299999999999997,77.7
2012,AL,65+,9.7,90.30000000000001
2012,AR,18-24,27.299999999999997,72.7
2012,AR,25-34,32.599999999999994,67.4
2012,AR,35-44,28.5,71.6
2012,AR,45-54,29.9,70.19999999999999
2012,AR,55-64,25.299999999999997,74.80000000000001
2012,AR,65+,10.2,89.9
2012,AZ,18-24,18.9,81.1
2012,AZ,25-34,21.2,78.9
2012,AZ,35-44,16.700000000000003,83.4
2012,AZ,45-54,18.5,81.4
2012,AZ,55-64,19.2,80.80000000000001
2012,AZ,65+,9.5,90.5
2012,CA,18-24,11.8,88.2
2012,CA,25-34,16.4,83.6
2012,CA,35-44,13.6,86.39999999999999
2012,CA,45-54,14.3,85.8
2012,CA,55-64,12.4,87.7
2012,CA,65+,5.9,94.1
2012,CO,18-24,16.8,83.2
2012,CO,25-34,23.9,76.2
2012,CO,35-44,18.6,81.30000000000001
2012,CO,45-54,19.4,80.6
2012,CO,55-64,16.9,83.1
2012,CO,65+,9.100000000000001,91.0
2012,CT,18-24,17.700000000000003,82.4
2012,CT,25-34,26.4,73.6
2012,CT,35-44,17.4,82.5
2012,CT,45-54,17.9,82.1
2012,CT,55-64,11.8,88.19999999999999
2012,CT,65+,7.6,92.4
2012,DC,18-24,,
2012,DC,25-34,16.6,83.39999999999999
2012,DC,35-44,19.7,80.3
2012,DC,45-54,29.9,70.1
2012,DC,55-64,23.6,76.5
2012,DC,65+,8.2,91.8
2012,DE,18-24,21.200000000000003,78.8
2012,DE,25-34,27.9,72.19999999999999
2012,DE,35-44,22.8,77.19999999999999
2012,DE,45-54,23.299999999999997,76.7
2012,DE,55-64,16.7,83.4
2012,DE,65+,9.0,91.1
2012,FL,18-24,17.799999999999997,82.2
2012,FL,25-34,22.6,77.4
2012,FL,35-44,20.6,79.3
2012,FL,45-54,22.1,77.9
2012,FL,55-64,18.7,81.2
2012,FL,65+,8.1,91.9
2012,GA,18-24,22.3,77.7
2012,GA,25-34,24.9,75.1
2012,GA,35-44,21.5,78.6
2012,GA,45-54,23.200000000000003,76.8
2012,GA,55-64,19.2,80.8
2012,GA,65+,9.9,90.1
2012,GU,18-24,19.3,80.8
2012,GU,25-34,34.9,65.2
2012,GU,35-44,26.9,73.2
2012,GU,45-54,29.0,71.0
2012,GU,55-64,27.0,73.0
2012,GU,65+,10.200000000000006,89.8
2012,HI,18-24,17.6,82.39999999999999
2012,HI,25-34,22.5,77.5
2012,HI,35-44,14.7,85.3
2012,HI,45-54,16.2,83.9
2012,HI,55-64,13.399999999999999,86.6
2012,HI,65+,5.3,94.8
2012,IA,18-24,17.5,82.6
2012,IA,25-34,22.9,77.2
2012,IA,35-44,23.6,76.4
2012,IA,45-54,20.0,79.9
2012,IA,55-64,18.700000000000003,81.3
2012,IA,65+,8.5,91.5
2012,ID,18-24,,
2012,ID,25-34,21.500000000000007,78.5
2012,ID,35-44,18.999999999999993,81.0
2012,ID,45-54,14.9,85.1
2012,ID,55-64,14.3,85.7
2012,ID,65+,8.8,91.3
2012,IL,18-24,15.4,84.60000000000001
2012,IL,25-34,25.5,74.6
2012,IL,35-44,23.400000000000002,76.7
2012,IL,45-54,21.6,78.4
2012,IL,55-64,17.0,83.1
2012,IL,65+,7.7,92.30000000000001
2012,IN,18-24,26.0,74.0
2012,IN,25-34,30.900000000000002,69.1
2012,IN,35-44,26.9,73.2
2012,IN,45-54,28.3,71.8
2012,IN,55-64,23.4,76.7
2012,IN,65+,9.9,90.1
2012,KS,18-24,22.7,77.39999999999999
2012,KS,25-34,28.299999999999997,71.7
2012,KS,35-44,18.9,81.1
2012,KS,45-54,22.0,78.0
2012,KS,55-64,16.9,83.1
2012,KS,65+,8.9,91.2
2012,KY,18-24,31.299999999999997,68.7
2012,KY,25-34,40.9,59.099999999999994
2012,KY,35-44,32.6,67.5
2012,KY,45-54,30.5,69.5
2012,KY,55-64,24.9,75.1
2012,KY,65+,12.2,87.9
2012,LA,18-24,21.200000000000003,78.8
2012,LA,25-34,32.5,67.5
2012,LA,35-44,30.7,69.4
2012,LA,45-54,27.6,72.4
2012,LA,55-64,23.8,76.2
2012,LA,65+,12.0,88.0
2012,MA,18-24,17.7,82.39999999999999
2012,MA,25-34,23.799999999999997,76.2
2012,MA,35-44,17.8,82.1
2012,MA,45-54,17.0,83.0
2012,MA,55-64,15.0,85.1
2012,MA,65+,8.4,91.6
2012,MD,18-24,14.4,85.6
2012,MD,25-34,22.0,78.0
2012,MD,35-44,16.8,83.3
2012,MD,45-54,17.5,82.6
2012,MD,55-64,17.0,83.0
2012,MD,65+,9.0,91.0
2012,ME,18-24,26.5,73.39999999999999
2012,ME,25-34,30.599999999999998,69.4
2012,ME,35-44,25.7,74.2
2012,ME,45-54,22.7,77.3
2012,ME,55-64,16.6,83.5
2012,ME,65+,7.7,92.30000000000001
2012,MI,18-24,24.900000000000002,75.10000000000001
2012,MI,25-34,33.4,66.7
2012,MI,35-44,26.4,73.6
2012,MI,45-54,28.8,71.2
2012,MI,55-64,21.8,78.2
2012,MI,65+,7.699999999999999,92.4
2012,MN,18-24,20.6,79.39999999999999
2012,MN,25-34,26.8,73.2
2012,MN,35-44,21.3,78.6
2012,MN,45-54,20.1,80.0
2012,MN,55-64,16.1,83.9
2012,MN,65+,8.8,91.2
2012,MO,18-24,23.5,76.60000000000001
2012,MO,25-34,33.1,66.9
2012,MO,35-44,26.7,73.3
2012,MO,45-54,28.2,71.8
2012,MO,55-64,21.9,78.1
2012,MO,65+,11.7,88.3
2012,MS,18-24,23.8,76.2
2012,MS,25-34,31.4,68.60000000000001
2012,MS,35-44,25.4,74.6
2012,MS,45-54,30.6,69.4
2012,MS,55-64,23.7,76.30000000000001
2012,MS,65+,9.6,90.4
2012,MT,18-24,26.0,74.0
2012,MT,25-34,26.4,73.6
2012,MT,35-44,21.7,78.30000000000001
2012,MT,45-54,24.9,75.1
2012,MT,55-64,16.4,83.6
2012,MT,65+,7.800000000000001,92.2
2012,NC,18-24,20.7,79.30000000000001
2012,NC,25-34,28.299999999999997,71.7
2012,NC,35-44,23.5,76.6
2012,NC,45-54,25.0,75.0
2012,NC,55-64,19.0,80.9
2012,NC,65+,9.1,90.8
2012,ND,18-24,22.4,77.60000000000001
2012,ND,25-34,31.299999999999997,68.7
2012,ND,35-44,25.4,74.6
2012,ND,45-54,24.0,76.0
2012,ND,55-64,18.1,82.0
2012,ND,65+,8.7,91.4
2012,NE,18-24,22.6,77.39999999999999
2012,NE,25-34,27.3,72.8
2012,NE,35-44,22.2,77.8
2012,NE,45-54,22.1,78.0
2012,NE,55-64,17.5,82.5
2012,NE,65+,8.4,91.6
2012,NH,18-24,19.400000000000006,80.6
2012,NH,25-34,28.0,72.1
2012,NH,35-44,20.5,79.5
2012,NH,45-54,18.5,81.5
2012,NH,55-64,13.600000000000001,86.5
2012,NH,65+,6.8999999999999995,93.1
2012,NJ,18-24,21.5,78.60000000000001
2012,NJ,25-34,24.299999999999997,75.7
2012,NJ,35-44,17.299999999999997,82.69999999999999
2012,NJ,45-54,17.8,82.2
2012,NJ,55-64,17.8,82.3
2012,NJ,65+,8.0,92.0
2012,NM,18-24,18.5,81.6
2012,NM,25-34,26.5,73.5
2012,NM,35-44,24.6,75.4
2012,NM,45-54,19.0,81.1
2012,NM,55-64,18.3,81.69999999999999
2012,NM,65+,10.100000000000001,89.9
2012,NV,18-24,15.4,84.60000000000001
2012,NV,25-34,19.6,80.4
2012,NV,35-44,14.8,85.19999999999999
2012,NV,45-54,21.2,78.9
2012,NV,55-64,23.3,76.7
2012,NV,65+,14.2,85.8
2012,NY,18-24,17.299999999999997,82.7
2012,NY,25-34,21.0,78.9
2012,NY,35-44,15.600000000000001,84.4
2012,NY,45-54,19.3,80.7
2012,NY,55-64,16.4,83.7
2012,NY,65+,8.0,92.0
2012,OH,18-24,24.4,75.6
2012,OH,25-34,31.5,68.5
2012,OH,35-44,26.0,74.0
2012,OH,45-54,27.0,73.0
2012,OH,55-64,23.200000000000003,76.80000000000001
2012,OH,65+,10.1,89.9
2012,OK,18-24,28.0,72.10000000000001
2012,OK,25-34,28.4,71.6
2012,OK,35-44,26.4,73.6
2012,OK,45-54,26.900000000000002,73.1
2012,OK,55-64,21.6,78.4
2012,OK,65+,10.7,89.4
2012,OR,18-24,17.3,82.80000000000001
2012,OR,25-34,25.6,74.4
2012,OR,35-44,18.2,81.8
2012,OR,45-54,22.0,78.1
2012,OR,55-64,16.4,83.6
2012,OR,65+,8.6,91.4
2012,PA,18-24,23.0,77.0
2012,PA,25-34,32.8,67.3
2012,PA,35-44,26.9,73.1
2012,PA,45-54,22.7,77.3
2012,PA,55-64,19.4,80.6
2012,PA,65+,8.3,91.69999999999999
2012,PR,18-24,11.399999999999999,88.6
2012,PR,25-34,19.299999999999997,80.6
2012,PR,35-44,13.7,86.39999999999999
2012,PR,45-54,15.6,84.4
2012,PR,55-64,9.7,90.3
2012,PR,65+,6.1,93.9
2012,RI,18-24,17.8,82.2
2012,RI,25-34,23.599999999999998,76.4
2012,RI,35-44,20.7,79.3
2012,RI,45-54,17.299999999999997,82.7
2012,RI,55-64,18.5,81.6
2012,RI,65+,8.8,91.3
2012,SC,18-24,25.6,74.4
2012,SC,25-34,32.2,67.9
2012,SC,35-44,23.6,76.4
2012,SC,45-54,26.9,73.19999999999999
2012,SC,55-64,19.1,80.9
2012,SC,65+,10.2,89.9
2012,SD,18-24,30.0,70.0
2012,SD,25-34,28.5,71.5
2012,SD,35-44,23.7,76.3
2012,SD,45-54,25.3,74.7
2012,SD,55-64,19.4,80.6
2012,SD,65+,9.200000000000001,90.80000000000001
2012,TN,18-24,24.7,75.4
2012,TN,25-34,31.700000000000003,68.3
2012,TN,35-44,28.1,71.9
2012,TN,45-54,30.9,69.1
2012,TN,55-64,22.0,77.9
2012,TN,65+,12.5,87.5
2012,TX,18-24,18.4,81.5
2012,TX,25-34,24.1,75.9
2012,TX,35-44,18.3,81.80000000000001
2012,TX,45-54,18.7,81.4
2012,TX,55-64,18.3,81.8
2012,TX,65+,9.8,90.30000000000001
2012,UT,18-24,11.7,88.30000000000001
2012,UT,25-34,13.399999999999999,86.6
2012,UT,35-44,9.0,91.0
2012,UT,45-54,12.8,87.19999999999999
2012,UT,55-64,9.9,90.2
2012,UT,65+,4.8,95.30000000000001
2012,VA,18-24,21.4,78.7
2012,VA,25-34,21.7,78.3
2012,VA,35-44,18.6,81.4
2012,VA,45-54,24.6,75.4
2012,VA,55-64,17.9,82.2
2012,VA,65+,9.6,90.4
2012,VT,18-24,19.799999999999997,80.2
2012,VT,25-34,25.2,74.8
2012,VT,35-44,18.4,81.6
2012,VT,45-54,20.0,80.0
2012,VT,55-64,13.600000000000001,86.4
2012,VT,65+,5.9,94.0
2012,WA,18-24,14.8,85.3
2012,WA,25-34,25.0,74.9
2012,WA,35-44,18.6,81.4
2012,WA,45-54,20.2,79.9
2012,WA,55-64,16.0,84.1
2012,WA,65+,7.5,92.6
2012,WI,18-24,20.299999999999997,79.69999999999999
2012,WI,25-34,27.8,72.30000000000001
2012,WI,35-44,21.4,78.6
2012,WI,45-54,26.700000000000003,73.3
2012,WI,55-64,20.7,79.3
2012,WI,65+,6.7,93.3
2012,WV,18-24,33.2,66.8
2012,WV,25-34,42.1,57.9
2012,WV,35-44,33.199999999999996,66.9
2012,WV,45-54,34.1,65.9
2012,WV,55-64,25.1,74.8
2012,WV,65+,10.4,89.6
2012,WY,18-24,28.7,71.3
2012,WY,25-34,28.1,71.9
2012,WY,35-44,28.6,71.3
2012,WY,45-54,18.5,81.5
2012,WY,55-64,18.4,81.6
2012,WY,65+,11.2,88.8
2013,AK,18-24,20.9,79.2
2013,AK,25-34,26.8,73.2
2013,AK,35-44,24.299999999999997,75.7
2013,AK,45-54,25.1,74.9
2013,AK,55-64,22.6,77.4
2013,AK,65+,11.7,88.4
2013,AL,18-24,17.1,83.0
2013,AL,25-34,30.200000000000003,69.8
2013,AL,35-44,26.099999999999998,73.9
2013,AL,45-54,25.799999999999997,74.2
2013,AL,55-64,22.1,77.9
2013,AL,65+,8.9,91.1
2013,AR,18-24,24.0,76.0
2013,AR,25-34,34.0,65.9
2013,AR,35-44,32.8,67.2
2013,AR,45-54,31.900000000000002,68.2
2013,AR,55-64,24.7,75.4
2013,AR,65+,11.2,88.9
2013,AZ,18-24,18.9,81.2
2013,AZ,25-34,16.3,83.7
2013,AZ,35-44,14.0,86.1
2013,AZ,45-54,26.2,73.80000000000001
2013,AZ,55-64,17.0,83.0
2013,AZ,65+,7.9,92.1
2013,CA,18-24,13.2,86.8
2013,CA,25-34,15.7,84.2
2013,CA,35-44,10.6,89.4
2013,CA,45-54,15.4,84.6
2013,CA,55-64,12.9,87.1
2013,CA,65+,7.199999999999999,92.8
2013,CO,18-24,22.1,77.9
2013,CO,25-34,22.200000000000003,77.8
2013,CO,35-44,18.3,81.7
2013,CO,45-54,18.799999999999997,81.2
2013,CO,55-64,15.5,84.4
2013,CO,65+,9.1,90.8
2013,CT,18-24,12.2,87.8
2013,CT,25-34,23.9,76.2
2013,CT,35-44,17.700000000000003,82.3
2013,CT,45-54,18.4,81.6
2013,CT,55-64,14.9,85.1
2013,CT,65+,7.3,92.6
2013,DC,18-24,17.6,82.39999999999999
2013,DC,25-34,17.299999999999997,82.7
2013,DC,35-44,21.2,78.9
2013,DC,45-54,24.1,76.0
2013,DC,55-64,26.4,73.6
2013,DC,65+,8.0,92.0
2013,DE,18-24,20.0,79.9
2013,DE,25-34,27.1,72.9
2013,DE,35-44,21.5,78.5
2013,DE,45-54,24.2,75.8
2013,DE,55-64,18.4,81.6
2013,DE,65+,8.4,91.6
2013,FL,18-24,16.200000000000003,83.9
2013,FL,25-34,23.5,76.6
2013,FL,35-44,16.9,83.1
2013,FL,45-54,20.8,79.2
2013,FL,55-64,18.5,81.5
2013,FL,65+,8.7,91.3
2013,GA,18-24,16.6,83.39999999999999
2013,GA,25-34,26.9,73.10000000000001
2013,GA,35-44,19.8,80.3
2013,GA,45-54,21.6,78.4
2013,GA,55-64,17.5,82.5
2013,GA,65+,8.8,91.19999999999999
2013,GU,18-24,27.099999999999998,73.0
2013,GU,25-34,31.4,68.6
2013,GU,35-44,29.5,70.6
2013,GU,45-54,29.2,70.80000000000001
2013,GU,55-64,21.900000000000002,78.1
2013,GU,65+,,
2013,HI,18-24,15.3,84.8
2013,HI,25-34,20.7,79.4
2013,HI,35-44,14.4,85.6
2013,HI,45-54,12.8,87.2
2013,HI,55-64,12.700000000000001,87.4
2013,HI,65+,6.0,94.1
2013,IA,18-24,21.9,78.2
2013,IA,25-34,23.2,76.69999999999999
2013,IA,35-44,23.599999999999998,76.4
2013,IA,45-54,24.1,76.0
2013,IA,55-64,19.9,80.2
2013,IA,65+,8.0,92.0
2013,ID,18-24,18.5,81.5
2013,ID,25-34,22.9,77.1
2013,ID,35-44,19.6,80.4
2013,ID,45-54,20.1,79.9
2013,ID,55-64,14.7,85.30000000000001
2013,ID,65+,8.3,91.7
2013,IL,18-24,19.9,80.19999999999999
2013,IL,25-34,24.3,75.8
2013,IL,35-44,18.299999999999997,81.69999999999999
2013,IL,45-54,21.1,78.9
2013,IL,55-64,16.8,83.30000000000001
2013,IL,65+,8.6,91.4
